InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
549007,84596G,SMALL CHOCOLATES PINK BOWL,24,2011-04-05 14:38:00,0.42,17470.0,United Kingdom,10.08
541590,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-01-19 14:50:00,1.25,13310.0,United Kingdom,15.0
543821,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-02-14 09:24:00,4.95,17667.0,United Kingdom,14.85
538827,22345,PARTY PIZZA DISH BLUE POLKADOT,48,2010-12-14 12:59:00,0.21,14298.0,United Kingdom,10.08
575637,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3,2011-11-10 13:46:00,2.1,16904.0,United Kingdom,6.300000000000001
575152,23571,TRADITIONAL NAUGHTS & CROSSES,4,2011-11-08 16:12:00,1.65,16284.0,United Kingdom,6.6
548648,21756,BATH BUILDING BLOCK WORD,6,2011-04-01 13:20:00,5.95,12949.0,United Kingdom,35.7
538625,21811,CHRISTMAS HANGING HEART WITH BELL,48,2010-12-13 12:50:00,1.25,14544.0,United Kingdom,60.0
567504,22979,PANTRY WASHING UP BRUSH,12,2011-09-20 14:33:00,1.45,13356.0,United Kingdom,17.4
541973,21883,STARS GIFT TAPE ,48,2011-01-24 14:01:00,0.19,16730.0,United Kingdom,9.12
558042,22025,RING OF ROSES BIRTHDAY CARD,12,2011-06-24 13:26:00,0.42,13870.0,United Kingdom,5.04
578852,23221,REINDEER HEART DECORATION SILVER,5,2011-11-27 11:12:00,0.83,17841.0,United Kingdom,4.15
552654,21175,GIN + TONIC DIET METAL SIGN,1,2011-05-10 14:20:00,2.55,15756.0,United Kingdom,2.55
566258,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-09-11 12:45:00,4.25,13124.0,United Kingdom,17.0
570416,23529,DOLLY GIRL WALL ART,6,2011-10-10 13:30:00,3.75,15608.0,United Kingdom,22.5
554992,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-05-29 14:08:00,1.65,16686.0,United Kingdom,1.65
542870,20713,JUMBO BAG OWLS,10,2011-02-01 12:29:00,1.95,15203.0,United Kingdom,19.5
576181,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-11-14 11:19:00,0.95,15572.0,United Kingdom,1.9
559357,23163,REGENCY SUGAR TONGS,4,2011-07-07 18:56:00,2.49,17107.0,United Kingdom,9.96
550360,20851,ZINC HEART LATTICE TRAY OVAL ,1,2011-04-18 10:55:00,5.95,14978.0,United Kingdom,5.95
561147,21213,PACK OF 72 SKULL CAKE CASES,24,2011-07-25 13:06:00,0.55,16841.0,United Kingdom,13.2
574923,21086,SET/6 RED SPOTTY PAPER CUPS,1,2011-11-07 16:40:00,0.65,17757.0,United Kingdom,0.65
573992,22625,RED KITCHEN SCALES,2,2011-11-02 11:20:00,8.5,15275.0,United Kingdom,17.0
572569,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-10-25 10:32:00,2.49,17870.0,United Kingdom,14.94
575975,23581,JUMBO BAG PAISLEY PARK,10,2011-11-13 13:18:00,2.08,13536.0,United Kingdom,20.8
574964,23188,VINTAGE  2 METER FOLDING RULER,36,2011-11-08 10:29:00,1.65,13329.0,United Kingdom,59.4
557626,20932,PINK POT PLANT CANDLE,12,2011-06-21 14:29:00,2.95,14175.0,United Kingdom,35.400000000000006
565677,21915,RED  HARMONICA IN BOX ,12,2011-09-06 10:04:00,1.25,15521.0,United Kingdom,15.0
537387,22794,SWEETHEART WIRE MAGAZINE RACK,2,2010-12-06 13:34:00,7.95,13468.0,United Kingdom,15.9
541658,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,3,2011-01-20 12:16:00,1.25,15529.0,United Kingdom,3.75
547919,22908,PACK OF 20 NAPKINS RED APPLES,4,2011-03-28 12:52:00,0.85,13760.0,United Kingdom,3.4
563623,23171,REGENCY TEA PLATE GREEN ,48,2011-08-18 10:23:00,1.45,15189.0,United Kingdom,69.6
575718,21165,BEWARE OF THE CAT METAL SIGN ,2,2011-11-10 18:04:00,1.69,16907.0,United Kingdom,3.38
543187,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-04 11:43:00,1.45,14778.0,United Kingdom,17.4
575607,21984,PACK OF 12 PINK PAISLEY TISSUES ,2,2011-11-10 12:37:00,0.83,14096.0,United Kingdom,1.66
542105,22188,BLACK HEART CARD HOLDER,3,2011-01-25 13:35:00,3.95,12854.0,United Kingdom,11.85
579980,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-12-01 11:16:00,4.25,13263.0,United Kingdom,8.5
567846,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-09-22 13:13:00,2.95,13486.0,United Kingdom,17.700000000000003
555092,21890,S/6 WOODEN SKITTLES IN COTTON BAG,3,2011-05-31 13:08:00,3.25,16483.0,United Kingdom,9.75
577785,22992,REVOLVER WOODEN RULER ,7,2011-11-21 16:25:00,1.95,16369.0,United Kingdom,13.65
558085,22465,HANGING METAL STAR LANTERN,12,2011-06-26 11:53:00,1.65,13021.0,United Kingdom,19.8
568059,20679,EDWARDIAN PARASOL RED,6,2011-09-23 12:58:00,5.95,13097.0,United Kingdom,35.7
578372,23460,SWEETHEART WALL TIDY ,2,2011-11-24 11:17:00,9.95,17451.0,United Kingdom,19.9
567200,21062,PARTY INVITES SPACEMAN,12,2011-09-19 10:15:00,0.85,16460.0,United Kingdom,10.2
564191,23188,VINTAGE  2 METER FOLDING RULER,1,2011-08-23 16:16:00,1.65,17315.0,United Kingdom,1.65
556325,23254,CHILDRENS CUTLERY DOLLY GIRL ,2,2011-06-10 11:20:00,4.15,17234.0,United Kingdom,8.3
566079,15056BL,EDWARDIAN PARASOL BLACK,6,2011-09-09 09:52:00,5.95,17593.0,United Kingdom,35.7
565416,POST,POSTAGE,2,2011-09-04 12:00:00,18.0,12710.0,Germany,36.0
572319,16046,TEATIME PEN CASE & PENS,2,2011-10-23 16:19:00,0.85,14704.0,United Kingdom,1.7
576615,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2011-11-15 16:42:00,1.65,17231.0,United Kingdom,4.949999999999999
577092,22348,TEA BAG PLATE RED RETROSPOT,12,2011-11-17 16:35:00,0.85,15136.0,United Kingdom,10.2
548860,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-04-04 13:38:00,2.95,13263.0,United Kingdom,5.9
537399,21327,SKULLS WRITING SET ,5,2010-12-06 14:31:00,1.65,13030.0,United Kingdom,8.25
553673,22772,PINK DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-05-18 12:46:00,1.25,16814.0,United Kingdom,15.0
576540,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2011-11-15 12:48:00,1.45,18043.0,United Kingdom,2.9
576463,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,2,2011-11-15 11:37:00,4.25,17974.0,United Kingdom,8.5
570127,23513,EMBROIDERED RIBBON REEL SUSIE ,6,2011-10-07 13:17:00,2.08,16900.0,United Kingdom,12.48
553842,22960,JAM MAKING SET WITH JARS,12,2011-05-19 12:24:00,3.75,12524.0,Germany,45.0
561242,22630,DOLLY GIRL LUNCH BOX,12,2011-07-26 11:05:00,1.95,16258.0,United Kingdom,23.4
575960,23598,PAPER BUNTING VINTAGE PARTY,2,2011-11-13 12:28:00,2.95,15429.0,United Kingdom,5.9
577359,22563,HAPPY STENCIL CRAFT,2,2011-11-18 16:07:00,1.25,14903.0,United Kingdom,2.5
559526,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2,2011-07-10 11:19:00,1.25,15756.0,United Kingdom,2.5
559733,21067,VINTAGE RED TEATIME MUG,12,2011-07-12 10:54:00,1.25,16145.0,United Kingdom,15.0
551013,22312,OFFICE MUG WARMER POLKADOT,6,2011-04-26 10:54:00,2.95,15108.0,European Community,17.700000000000003
580517,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,2011-12-04 14:40:00,3.75,17173.0,United Kingdom,45.0
563354,22417,PACK OF 60 SPACEBOY CAKE CASES,3,2011-08-15 14:35:00,0.55,15271.0,United Kingdom,1.65
564308,22091,EMPIRE TISSUE BOX,36,2011-08-24 12:36:00,0.39,13901.0,United Kingdom,14.04
580599,23352,ROLL WRAP 50'S RED CHRISTMAS ,12,2011-12-05 11:11:00,1.25,12925.0,United Kingdom,15.0
544796,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-02-23 13:37:00,12.75,16208.0,United Kingdom,12.75
577700,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-11-21 12:06:00,2.95,14449.0,United Kingdom,2.95
571274,84920,PINK FLOWER FABRIC PONY,1,2011-10-16 12:25:00,3.75,16934.0,United Kingdom,3.75
565598,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-09-05 14:30:00,4.15,14842.0,United Kingdom,24.9
569670,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,2,2011-10-05 13:47:00,2.89,14730.0,United Kingdom,5.78
560839,23202,JUMBO BAG VINTAGE LEAF,3,2011-07-21 12:23:00,2.08,14527.0,United Kingdom,6.24
575905,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,24,2011-11-11 15:49:00,0.42,13732.0,United Kingdom,10.08
578941,84992,72 SWEETHEART FAIRY CAKE CASES,2,2011-11-27 13:26:00,0.55,16024.0,United Kingdom,1.1
555533,82567,"AIRLINE LOUNGE,METAL SIGN",12,2011-06-05 12:12:00,2.1,15722.0,United Kingdom,25.200000000000003
540033,22649,STRAWBERRY FAIRY CAKE TEAPOT,1,2011-01-04 14:12:00,4.95,13680.0,United Kingdom,4.95
570511,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2011-10-11 10:24:00,1.25,14397.0,United Kingdom,15.0
566821,20724,RED RETROSPOT CHARLOTTE BAG,20,2011-09-15 11:33:00,0.85,14227.0,United Kingdom,17.0
560996,21499,BLUE POLKADOT WRAP,25,2011-07-22 13:53:00,0.42,17625.0,United Kingdom,10.5
550827,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,12,2011-04-21 10:16:00,2.55,12670.0,France,30.6
578993,22604,SET OF 4 NAPKIN CHARMS CUTLERY,2,2011-11-27 15:38:00,2.55,15987.0,United Kingdom,5.1
575880,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,24,2011-11-11 13:35:00,0.42,12726.0,France,10.08
563922,22246,MAGIC GARDEN FELT GARLAND ,1,2011-08-21 14:10:00,1.95,14529.0,United Kingdom,1.95
545711,72760B,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-03-07 09:52:00,9.95,16136.0,United Kingdom,19.9
544460,21385,IVORY HANGING DECORATION  HEART,7,2011-02-20 14:01:00,0.85,16931.0,United Kingdom,5.95
548732,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,2011-04-04 10:16:00,0.85,16142.0,United Kingdom,10.2
563613,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-08-18 08:49:00,0.55,12688.0,Israel,13.2
564849,22680,FRENCH BLUE METAL DOOR SIGN 5,10,2011-08-30 15:42:00,1.25,17675.0,United Kingdom,12.5
568645,22383,LUNCH BAG SUKI DESIGN ,10,2011-09-28 11:38:00,1.65,12656.0,France,16.5
541509,22647,CERAMIC LOVE HEART MONEY BANK,36,2011-01-18 16:31:00,0.42,13263.0,United Kingdom,15.12
563712,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-08-18 15:44:00,0.29,12680.0,France,6.959999999999999
540538,84991,60 TEATIME FAIRY CAKE CASES,5,2011-01-09 14:36:00,0.55,17841.0,United Kingdom,2.75
565317,23201,JUMBO BAG ALPHABET,30,2011-09-02 13:00:00,2.08,12921.0,United Kingdom,62.400000000000006
557213,21722,SWEET PUDDING STICKER SHEET,6,2011-06-17 12:16:00,0.85,15021.0,United Kingdom,5.1
545073,22939,APRON APPLE DELIGHT,4,2011-02-28 09:26:00,4.95,14036.0,United Kingdom,19.8
545087,22432,WATERING CAN PINK BUNNY,6,2011-02-28 11:46:00,1.95,16422.0,United Kingdom,11.7
550035,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-04-14 11:48:00,1.25,15039.0,United Kingdom,15.0
570855,22154,ANGEL DECORATION 3 BUTTONS ,48,2011-10-12 14:56:00,0.42,17314.0,United Kingdom,20.16
545232,20829,GLITTER HANGING BUTTERFLY STRING,8,2011-03-01 10:19:00,2.1,15676.0,United Kingdom,16.8
563926,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-08-21 14:42:00,1.25,12553.0,France,15.0
547580,22855,FINE WICKER HEART ,48,2011-03-24 10:48:00,1.06,13488.0,United Kingdom,50.88
574777,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,24,2011-11-07 10:23:00,2.89,17761.0,United Kingdom,69.36
554097,POST,POSTAGE,5,2011-05-22 13:01:00,18.0,12567.0,France,90.0
565209,22197,POPCORN HOLDER,4,2011-09-01 16:59:00,0.85,15910.0,United Kingdom,3.4
566162,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-09-09 11:46:00,3.75,15249.0,United Kingdom,15.0
572552,21739,COSY SLIPPER SHOES SMALL GREEN,1,2011-10-24 17:07:00,2.46,14096.0,United Kingdom,2.46
544898,22960,JAM MAKING SET WITH JARS,6,2011-02-24 12:27:00,4.25,14880.0,United Kingdom,25.5
538070,21735,TWO DOOR CURIO CABINET,4,2010-12-09 14:08:00,12.75,16519.0,United Kingdom,51.0
549291,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,2011-04-07 19:05:00,0.85,16261.0,United Kingdom,0.85
537047,22865,HAND WARMER OWL DESIGN,5,2010-12-05 11:02:00,2.1,13069.0,United Kingdom,10.5
561679,22488,NATURAL SLATE RECTANGLE CHALKBOARD,96,2011-07-28 18:56:00,1.45,15245.0,United Kingdom,139.2
563246,23108,SET OF 10 LED DOLLY LIGHTS,6,2011-08-15 10:57:00,6.25,13089.0,United Kingdom,37.5
563735,21175,GIN + TONIC DIET METAL SIGN,5,2011-08-18 18:15:00,2.55,16743.0,United Kingdom,12.75
579447,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-11-29 13:46:00,4.25,14390.0,United Kingdom,17.0
576147,23207,LUNCH BAG ALPHABET DESIGN,10,2011-11-14 10:49:00,1.65,16303.0,United Kingdom,16.5
550620,22423,REGENCY CAKESTAND 3 TIER,2,2011-04-19 13:39:00,12.75,12585.0,Germany,25.5
579941,23084,RABBIT NIGHT LIGHT,6,2011-12-01 10:31:00,2.08,16496.0,United Kingdom,12.48
581165,21439,BASKET OF TOADSTOOLS,12,2011-12-07 14:39:00,1.25,15701.0,United Kingdom,15.0
562560,23202,JUMBO BAG VINTAGE LEAF,3,2011-08-05 17:12:00,2.08,14156.0,EIRE,6.24
545928,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-03-08 11:59:00,1.69,14407.0,United Kingdom,20.28
581129,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-12-07 12:48:00,1.45,15498.0,United Kingdom,17.4
544808,85169A,IVORY LOVE BIRD CANDLE,5,2011-02-23 15:11:00,1.25,14562.0,United Kingdom,6.25
575972,23154,SET OF 4 JAM JAR MAGNETS,3,2011-11-13 13:01:00,2.08,14499.0,United Kingdom,6.24
566268,23287,RED VINTAGE SPOT BEAKER,8,2011-09-11 13:38:00,0.85,13813.0,Germany,6.8
564536,21754,HOME BUILDING BLOCK WORD,2,2011-08-25 15:12:00,5.95,13159.0,United Kingdom,11.9
569669,85024C,PINK SMALL JEWELLED PHOTOFRAME,2,2011-10-05 13:47:00,1.65,14730.0,United Kingdom,3.3
576626,23103,JINGLE BELL HEART DECORATION,4,2011-11-15 17:26:00,1.65,12890.0,United Kingdom,6.6
560209,23104,IVORY CAFE HANGING LAMP ,9,2011-07-15 14:05:00,12.5,15004.0,United Kingdom,112.5
562371,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,2011-08-04 14:30:00,0.29,13709.0,United Kingdom,6.959999999999999
543462,84459B,YELLOW METAL CHICKEN HEART ,12,2011-02-08 13:39:00,1.49,17655.0,United Kingdom,17.88
540415,22079,RIBBON REEL HEARTS DESIGN ,10,2011-01-07 10:47:00,1.65,16889.0,United Kingdom,16.5
566319,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-09-12 11:25:00,1.25,13431.0,United Kingdom,15.0
572695,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-10-25 14:23:00,1.25,12610.0,Italy,15.0
563706,22115,METAL SIGN EMPIRE TEA,12,2011-08-18 14:48:00,0.79,14189.0,United Kingdom,9.48
573496,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-10-31 11:59:00,2.95,17841.0,United Kingdom,11.8
558086,22286,DECORATION WOBBLY RABBIT METAL ,1,2011-06-26 11:59:00,0.39,16728.0,United Kingdom,0.39
546678,21988,PACK OF 6 SKULL PAPER PLATES,12,2011-03-15 16:39:00,0.85,12681.0,France,10.2
554106,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-05-22 14:05:00,1.65,12710.0,Germany,13.2
568061,21411,GINGHAM HEART  DOORSTOP RED,1,2011-09-23 13:12:00,4.25,16910.0,United Kingdom,4.25
570652,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-10-11 13:45:00,1.65,17863.0,United Kingdom,19.8
569532,22386,JUMBO BAG PINK POLKADOT,20,2011-10-04 15:19:00,2.08,13552.0,United Kingdom,41.6
538208,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2010-12-10 11:39:00,3.75,14037.0,United Kingdom,3.75
580816,23425,STORAGE TIN HOME SWEET HOME,12,2011-12-06 11:28:00,0.79,15157.0,United Kingdom,9.48
563328,22350,ILLUSTRATED CAT BOWL ,1,2011-08-15 13:07:00,2.55,14606.0,United Kingdom,2.55
547649,85099B,JUMBO BAG RED RETROSPOT,2,2011-03-24 12:02:00,1.95,18118.0,United Kingdom,3.9
562377,72122,COFFEE SCENT PILLAR CANDLE,4,2011-08-04 15:04:00,0.95,14535.0,United Kingdom,3.8
560271,85094,CANDY SPOT EGG WARMER RABBIT,4,2011-07-17 14:51:00,0.19,16474.0,United Kingdom,0.76
574707,23551,PACK OF 12 PAISLEY PARK TISSUES ,12,2011-11-06 14:08:00,0.39,17107.0,United Kingdom,4.68
553197,23002,TRAVEL CARD WALLET SKULLS,1,2011-05-15 14:32:00,0.42,17263.0,United Kingdom,0.42
547829,21442,GREEN BIRDHOUSE DECORATION,12,2011-03-25 15:24:00,0.85,16081.0,United Kingdom,10.2
550916,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-04-21 13:39:00,1.25,17718.0,United Kingdom,30.0
547202,22994,TRAVEL CARD WALLET RETROSPOT,1,2011-03-21 13:38:00,0.42,17841.0,United Kingdom,0.42
557670,22491,PACK OF 12 COLOURED PENCILS,576,2011-06-22 10:11:00,0.72,12798.0,Japan,414.72
552265,22429,ENAMEL MEASURING JUG CREAM,1,2011-05-08 11:41:00,4.25,14161.0,United Kingdom,4.25
572703,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,1,2011-10-25 14:35:00,0.42,16110.0,United Kingdom,0.42
564372,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-08-25 09:55:00,0.83,12714.0,France,9.96
565596,21915,RED  HARMONICA IN BOX ,5,2011-09-05 14:27:00,1.25,16444.0,United Kingdom,6.25
549730,22673,FRENCH GARDEN SIGN BLUE METAL,2,2011-04-11 16:35:00,1.25,15867.0,United Kingdom,2.5
553685,23176,ABC TREASURE BOOK BOX ,8,2011-05-18 13:56:00,2.25,18097.0,United Kingdom,18.0
556495,20828,GLITTER BUTTERFLY CLIPS,2,2011-06-12 15:14:00,2.55,18069.0,United Kingdom,5.1
553402,23082,SET 6 PAPER TABLE LANTERN HEARTS ,2,2011-05-16 17:13:00,3.75,17898.0,United Kingdom,7.5
564727,23345, DOLLY GIRL BEAKER,2,2011-08-28 12:31:00,1.25,16686.0,United Kingdom,2.5
565726,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-09-06 11:58:00,2.95,14360.0,United Kingdom,17.700000000000003
550911,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-04-21 13:11:00,0.85,12354.0,Spain,8.5
564158,40016,CHINESE DRAGON PAPER LANTERNS,48,2011-08-23 12:37:00,0.42,16712.0,United Kingdom,20.16
573581,22080,RIBBON REEL POLKADOTS ,10,2011-10-31 14:22:00,1.65,14911.0,EIRE,16.5
556267,16052,TEATIME PUSH DOWN RUBBER,323,2011-06-09 19:33:00,0.19,13694.0,United Kingdom,61.37
571486,16218,CARTOON  PENCIL SHARPENERS,80,2011-10-17 14:59:00,0.06,17612.0,United Kingdom,4.8
540547,18098C,PORCELAIN BUTTERFLY OIL BURNER,6,2011-01-09 16:07:00,2.95,14911.0,EIRE,17.700000000000003
571943,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-10-20 10:10:00,1.69,14638.0,United Kingdom,27.04
579095,21137,BLACK RECORD COVER FRAME,1,2011-11-28 11:00:00,3.75,17988.0,United Kingdom,3.75
578309,22187,GREEN CHRISTMAS TREE CARD HOLDER,12,2011-11-23 16:20:00,1.95,15253.0,United Kingdom,23.4
557109,21137,BLACK RECORD COVER FRAME,72,2011-06-16 16:06:00,3.39,15694.0,United Kingdom,244.08
555853,22161,HEART DECORATION RUSTIC HANGING ,5,2011-06-07 13:44:00,0.19,14375.0,United Kingdom,0.95
549734,21204,DAISIES  HONEYCOMB GARLAND ,2,2011-04-11 17:12:00,1.65,16409.0,United Kingdom,3.3
538508,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,2010-12-12 13:32:00,1.45,15998.0,United Kingdom,2.9
566730,22996,TRAVEL CARD WALLET VINTAGE TICKET,7,2011-09-14 13:31:00,0.42,14606.0,United Kingdom,2.94
546438,22625,RED KITCHEN SCALES,4,2011-03-14 09:59:00,8.5,15125.0,United Kingdom,34.0
539041,21892,TRADITIONAL WOODEN CATCH CUP GAME ,5,2010-12-15 15:34:00,1.25,15456.0,United Kingdom,6.25
573311,21442,GREEN BIRDHOUSE DECORATION,3,2011-10-28 16:45:00,0.85,14071.0,United Kingdom,2.55
578783,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,3,2011-11-25 11:58:00,4.25,12748.0,United Kingdom,12.75
576688,23340,VINTAGE CHRISTMAS CAKE FRILL,12,2011-11-16 12:16:00,1.65,16717.0,United Kingdom,19.8
538365,22314,OFFICE MUG WARMER CHOC+BLUE,12,2010-12-12 10:11:00,2.95,17243.0,United Kingdom,35.400000000000006
546392,22333,RETROSPOT PARTY BAG + STICKER SET,1,2011-03-11 14:15:00,1.65,14587.0,United Kingdom,1.65
573173,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-10-28 10:10:00,8.5,12362.0,Belgium,17.0
545180,POST,POSTAGE,1,2011-02-28 14:42:00,18.0,12728.0,France,18.0
552816,22904,CALENDAR PAPER CUT DESIGN,1,2011-05-11 12:47:00,2.95,15521.0,United Kingdom,2.95
578534,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,2011-11-24 14:51:00,1.25,15725.0,United Kingdom,15.0
577121,21871,SAVE THE PLANET MUG,12,2011-11-17 18:29:00,1.65,12681.0,France,19.8
539042,20713,JUMBO BAG OWLS,10,2010-12-15 15:37:00,1.95,15062.0,United Kingdom,19.5
562088,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-08-02 12:35:00,1.06,13094.0,United Kingdom,76.32000000000001
554125,85066,CREAM SWEETHEART MINI CHEST,4,2011-05-23 08:52:00,12.75,13885.0,United Kingdom,51.0
576364,23421,PANTRY HOOK SPATULA,2,2011-11-14 17:40:00,2.08,15009.0,United Kingdom,4.16
553005,22477,WATERING CAN GARDEN MARKER,3,2011-05-12 16:29:00,1.25,14651.0,United Kingdom,3.75
556259,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-06-09 17:53:00,3.75,12721.0,France,15.0
578074,23570,TRADITIONAL PICK UP STICKS GAME ,4,2011-11-22 16:06:00,1.25,17590.0,United Kingdom,5.0
552731,22630,DOLLY GIRL LUNCH BOX,24,2011-05-11 10:43:00,1.95,12372.0,Denmark,46.8
561066,22551,PLASTERS IN TIN SPACEBOY,2,2011-07-24 14:21:00,1.65,16710.0,United Kingdom,3.3
551893,22487,WHITE WOOD GARDEN PLANT LADDER,4,2011-05-05 10:07:00,8.5,17675.0,United Kingdom,34.0
580147,22112,CHOCOLATE HOT WATER BOTTLE,24,2011-12-02 10:07:00,4.25,17183.0,United Kingdom,102.0
565124,47590A,BLUE HAPPY BIRTHDAY BUNTING,9,2011-09-01 12:09:00,5.45,12436.0,Norway,49.05
547053,22384,LUNCH BAG PINK POLKADOT,10,2011-03-20 12:08:00,1.65,13001.0,United Kingdom,16.5
559812,21012,ANTIQUE ALL GLASS CANDLESTICK,6,2011-07-12 15:29:00,2.1,15051.0,United Kingdom,12.6
545081,21844,RED RETROSPOT MUG,6,2011-02-28 10:35:00,2.95,16057.0,United Kingdom,17.700000000000003
559528,10133,COLOURING PENCILS BROWN TUBE,6,2011-07-10 11:34:00,0.42,13064.0,United Kingdom,2.52
542107,22470,HEART OF WICKER LARGE,2,2011-01-25 13:38:00,2.95,16222.0,United Kingdom,5.9
549943,20670,VIP HOLIDAY PURSE,1,2011-04-13 12:09:00,2.95,13544.0,United Kingdom,2.95
559807,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-07-12 14:48:00,3.75,17841.0,United Kingdom,3.75
563695,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-08-18 13:17:00,1.25,13617.0,United Kingdom,7.5
569250,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-10-03 10:18:00,8.5,16747.0,United Kingdom,17.0
568142,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2011-09-25 11:22:00,2.95,16744.0,United Kingdom,2.95
536404,85049G,CHOCOLATE BOX RIBBONS ,12,2010-12-01 11:29:00,1.25,16218.0,United Kingdom,15.0
575214,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-11-09 10:48:00,2.55,16751.0,United Kingdom,15.3
542711,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-01-31 13:19:00,4.95,17894.0,United Kingdom,4.95
573151,22804,PINK HANGING HEART T-LIGHT HOLDER,3,2011-10-27 20:09:00,2.95,17602.0,United Kingdom,8.850000000000001
538998,22423,REGENCY CAKESTAND 3 TIER,80,2010-12-15 12:08:00,10.95,15061.0,United Kingdom,876.0
538816,22968,ROSE COTTAGE KEEPSAKE BOX ,8,2010-12-14 12:35:00,8.5,16812.0,United Kingdom,68.0
580735,21936,RED RETROSPOT PICNIC BAG,5,2011-12-06 08:52:00,2.95,17728.0,United Kingdom,14.75
569523,23065,LARGE DECO JEWELLERY STAND,1,2011-10-04 14:41:00,12.5,16033.0,United Kingdom,12.5
570650,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,2011-10-11 13:13:00,1.25,13263.0,United Kingdom,2.5
545398,23230,WRAP ALPHABET DESIGN,25,2011-03-02 11:43:00,0.42,13722.0,United Kingdom,10.5
577855,21918,SET 12 KIDS COLOUR  CHALK STICKS,5,2011-11-22 11:18:00,0.42,15877.0,United Kingdom,2.1
554151,21896,POTTING SHED TWINE,1,2011-05-23 11:07:00,2.1,14049.0,United Kingdom,2.1
550607,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-04-19 12:17:00,1.25,16919.0,United Kingdom,1.25
537301,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-06 11:38:00,8.5,15860.0,United Kingdom,17.0
